stop_id;stop_name;stop_lat;stop_lon;stop_code;location_type;parent_station;wheelchair_boarding;stop_direction
F01483;Közterületfenntartó Zrt.;47.468462;19.107286;F01483;;CSF01481;2;30
F01484;Közterületfenntartó Zrt.;47.467832;19.107657;F01484;;CSF01481;1;163
F01485;Közterületfenntartó Zrt.;47.468140;19.107681;F01485;;CSF01481;1;-6
F01486;Közterületfenntartó Zrt.;47.468083;19.108281;F01486;;CSF01481;2;-21
F01487;Ifjúmunkás utca;47.468172;19.111027;F01487;;CSF01488;2;165
F01488;Ifjúmunkás utca;47.468433;19.110921;F01488;;CSF01488;2;170
F01489;Ecseri út M;47.470421;19.110976;F01489;;CSF01495;2;126
F01490;Ecseri út M;47.470511;19.110751;F01490;;CSF01495;2;121
F01491;Ecseri út M;47.471087;19.109120;F01491;;CSF01495;1;-151
F01492;Péceli utca;47.469509;19.099381;;;;2;139
F01493;Ecseri út;47.471127;19.110331;F01493;;CSF01493;2;-61
F01494;Ecseri út;47.470529;19.111646;F01494;;CSF01493;2;118
F01495;Ecseri út M;47.471260;19.109422;F01495;;CSF01495;1;28
F01496;Ecseri út M;47.471104;19.111322;F01496;;CSF01495;2;-60
F01497;Ecseri út M;47.470906;19.111109;F01497;;CSF01495;2;114
F01498;Albert Flórián út;47.472390;19.095534;F01498;;CSF01501;1;-126
F01499;Albert Flórián út;47.472723;19.096118;F01499;;CSF01501;1;37
F01500;Albert Flórián út;47.472498;19.095441;F01500;;CSF01501;1;-65
F01501;Albert Flórián út;47.473613;19.097127;F01501;;CSF01501;1;29
F01502;Ferencváros vá. - Málenkij Robot Eh.;47.470305;19.089313;F01502;;CSF01504;1;64
F01503;Ferencváros vá. - Málenkij Robot Eh.;47.470172;19.088529;F01503;;CSF01504;1;-99
F01504;Ferencváros vá. - Málenkij Robot Eh.;47.470718;19.090136;F01504;;CSF01504;1;-119
F01505;Ferencváros vá. - Málenkij Robot Eh.;47.470062;19.088676;F01505;;CSF01504;1;79
F01506;Mester utca / Könyves Kálmán körút;47.469814;19.082997;F01506;;CSF01507;2;159
F01507;Mester utca / Könyves Kálmán körút;47.470226;19.082760;F01507;;CSF01507;2;-27
F01508;Mester utca / Könyves Kálmán körút;47.469910;19.084405;F01508;;CSF01507;2;-101
F01509;Mester utca / Könyves Kálmán körút;47.469730;19.085041;F01509;;CSF01507;2;75
F01510;Balázs Béla utca;47.477053;19.082711;F01510;;CSF01510;2;
F01511;Balázs Béla utca;47.476946;19.082590;F01511;;CSF01510;2;-101
F01512;Balázs Béla utca;47.476775;19.081953;F01512;;CSF01510;2;77
F01513;Balázs Béla utca;47.476702;19.081703;F01513;;CSF01510;2;78
F01514;Boráros tér H;47.479953;19.067495;F01514;;CSF01516;2;29
F01515;Boráros tér H;47.479593;19.067932;F01515;;CSF01516;2;175
F01516;Boráros tér H (Közraktár utca);47.481212;19.065292;F01516;;CSF01516;2;
F01518;Boráros tér H;47.480043;19.066075;F01518;;CSF01516;2;-27
F01519;Boráros tér H;47.479693;19.066300;F01519;;CSF01516;2;142
F01520;Boráros tér;47.479179;19.066433;;;;2;
F01525;Csengettyű utca;47.463570;19.109479;F01525;;CSF01525;1;162
F01526;Csengettyű utca;47.463444;19.109691;F01526;;CSF01525;1;-16
F01527;Közvágóhíd H;47.468933;19.073752;F01527;;CSF01527;2;
F01530;Népliget M;47.475690;19.099862;F01530;;CS008287;2;
F01531;Balkán utca;47.474062;19.116058;F01531;;CSF01531;1;-133
F01532;Balkán utca;47.473748;19.115739;F01532;;CSF01531;1;48
F01533;Sporttelep;47.478759;19.113596;F01533;;CSF01534;2;-52
F01534;Sporttelep;47.478921;19.112867;F01534;;CSF01534;1;114
F01535;Fertő utca / Bihari utca;47.476066;19.119165;F01535;;CSF01536;1;-132
F01536;Fertő utca / Bihari utca;47.476263;19.118453;F01536;;CSF01536;2;136
F01537;Fertő utca / Bihari utca;47.475282;19.120017;F01537;;CSF01536;2;-42
F01538;Fertő utca / Bihari utca;47.475742;19.118819;F01538;;CSF01536;1;46
F01539;Basa utca;47.470611;19.126533;F01539;;CSF01539;1;-44
F01540;Basa utca;47.470321;19.126762;F01540;;CSF01539;2;135
F01541;Határ út;47.466285;19.124821;F01541;;CSF01541;2;-72
F01542;Határ út;47.465749;19.126228;F01542;;CSF01541;2;111
F01543;Kőbánya-Kispest;47.463930;19.147412;F01543;;CSF01543;2;
F01544;Kőbánya-Kispest;47.463443;19.148764;F01544;;CSF01543;2;
F01545;Felsőcsatári út;47.457367;19.177790;F01545;;CS008692;2;110
F01546;Hangár utca;47.461805;19.166846;F01546;;CSF01587;2;122
F01547;Gyömrői út 105.;47.463169;19.163472;F01547;;CSF01548;1;-60
F01548;Gyömrői út 132.;47.463654;19.161982;F01548;;CSF01548;2;120
F01549;Árpád utca;47.463583;19.177912;F01549;;CSF01550;2;-173
F01550;Árpád utca;47.464116;19.178130;F01550;;CSF01550;1;11
F01551;Álmos utca;47.467639;19.178598;F01551;;CSF01551;2;177
F01552;Álmos utca;47.467009;19.178769;F01552;;CSF01551;2;6
F01553;Bogáncsvirág utca;47.483628;19.196245;;;;2;-83
F01554;Csillagvirág utca;47.483538;19.196298;;;;2;98
F01555;Kőbánya felső vasútállomás;47.492542;19.133630;F01555;;CSF01555;2;-103
F01556;IV. kapu;47.492041;19.130524;F01556;;CSF01556;2;-104
F01557;II. kapu;47.491596;19.123808;;;;2;-66
F01558;Vásárközpont, főbejárat;47.493100;19.121036;;;;2;-34
F01559;Pongrácz úti lakótelep;47.490753;19.120923;F01559;;CSF01857;1;145
F01560;Pongrácz úti lakótelep;47.490410;19.121360;F01560;;CSF01857;1;-25
F01561;Őrház;47.489473;19.124517;F01561;;CSF01562;2;-90
F01562;Őrház;47.489482;19.125008;F01562;;CSF01562;2;31
F01563;Egészségház;47.484126;19.116619;F01563;;CSF01563;2;-68
F01564;Egészségház;47.483747;19.117534;F01564;;CSF01563;2;117
F01565;Egészségház;47.484081;19.117318;F01565;;CSF01563;2;-64
F01566;Egészségház;47.484018;19.117198;F01566;;CSF01563;2;116
F01567;Mázsa utca;47.483195;19.123384;F01567;;CSF01567;2;-82
F01568;Mázsa utca;47.483106;19.123287;F01568;;CSF01567;2;100
F01569;Kőbánya alsó vasútállomás;47.483437;19.126485;F01569;;CSF01800;1;-26
F01570;Kőbánya alsó vasútállomás;47.483491;19.126233;F01570;;CSF01800;1;151
F01571;Kőbánya alsó vasútállomás (Mázsa tér);47.482879;19.125786;F01571;;CSF01800;2;-82
F01572;Kőbánya alsó vasútállomás (Mázsa tér);47.482609;19.126077;F01572;;CSF01800;2;101
F01574;Kőbánya alsó vasútállomás (Mázsa tér);47.481718;19.127066;F01574;;CSF01800;1;15
F01575;Kocsis Sándor Sportközpont;47.478717;19.123480;F01575;;CSF01576;1;-134
F01576;Kocsis Sándor Sportközpont;47.478878;19.123878;F01576;;CSF01576;1;40
F01577;Kőér utca;47.473780;19.135133;F01577;;CSF01577;2;-62
F01578;Kőér utca;47.473733;19.135046;F01578;;CSF01577;2;117
F01579;Gyömrői út;47.471632;19.141848;;;;2;-135
F01580;Kada utca;47.471722;19.142180;;;;2;45
F01581;Diósgyőri utca;47.470443;19.143835;F01581;;CSF01582;2;119
F01582;Diósgyőri utca;47.470560;19.143822;F01582;;CSF01582;2;-52
F01583;Felüljáró;47.465158;19.152362;F01583;;CSF01584;2;-149
F01584;Felüljáró (Gyömrői út);47.465463;19.152827;F01584;;CSF01584;2;28
F01585;Újhegyi út;47.465457;19.157542;F01585;;CSF01585;2;-62
F01586;Újhegyi út;47.464799;19.158986;F01586;;CSF01585;2;119
F01587;Hangár utca;47.462525;19.165813;F01587;;CSF01587;2;-75
F01588;Újhegyi út, Sportliget;47.468108;19.168664;F01588;;CSF01589;2;-125
F01589;Újhegyi út, Sportliget;47.468305;19.169341;F01589;;CSF01589;2;55
F01590;Dolomit utca;47.469565;19.169158;;;;2;
F01591;Maglódi út;47.470307;19.173285;F01591;;CSF01592;2;-123
F01592;Maglódi út;47.470567;19.174108;F01592;;CSF01592;2;50
F01593;Új köztemető;47.473127;19.177258;F01593;;CSF01866;2;-71
F01594;Új köztemető;47.473299;19.177383;F01594;;CSF01866;2;-79
F01595;Új köztemető;47.473434;19.178047;F01595;;CSF01866;1;174
F01596;Új köztemető;47.473371;19.177835;F01596;;CSF01866;2;45
F01597;Új köztemető;47.473003;19.177104;F01597;;CSF01866;1;101
F01600;Gránátos utca;47.481276;19.177504;F01600;;CSF01601;2;176
F01601;Gránátos utca;47.481753;19.177677;F01601;;CSF01601;2;12
F01602;Kozma utca;47.487508;19.179019;F01602;;CSF01602;2;-75
F01603;Kozma utca;47.486851;19.179322;F01603;;CSF01602;2;-167
F01604;Athenaeum Nyomda;47.487047;19.180517;;;;2;96
F01605;Kossuth Nyomda;47.486598;19.187496;F01605;;CSF01605;2;-82
F01606;Kossuth Nyomda;47.486537;19.186664;F01606;;CSF01605;1;97
F01608;Tarkarét utca;47.485909;19.191966;;;;2;95
F01609;Túzok utca;47.487051;19.192712;F01609;;CSF01609;2;-86
F01610;Túzok utca;47.486924;19.193242;F01610;;CSF01609;2;94
F01611;Keresztúri út 102.;47.490937;19.168530;F01611;;CSF01611;2;-77
F01612;Keresztúri út 102.;47.490721;19.169206;F01612;;CSF01611;2;104
F01613;Rákos vasútállomás;47.488305;19.174150;F01613;;CSF01613;2;-76
F01614;Rákos vasútállomás;47.488297;19.173500;F01614;;CSF01613;2;103
F01615;Maglódi út;47.490455;19.149107;F01615;;CSF01615;2;-83
F01616;Maglódi út;47.490344;19.149684;F01616;;CSF01615;2;96
F01617;Jászberényi út / Maglódi út;47.490048;19.149080;F01617;;CSF01615;2;-37
F01618;Jászberényi út / Maglódi út;47.490237;19.148629;F01618;;CSF01615;2;126
F01619;Sörgyár;47.491733;19.144770;F01619;;CSF01622;2;100
F01620;Sörgyár;47.491941;19.144346;F01620;;CSF01622;2;-67
F01621;Sörgyár;47.491300;19.146010;F01621;;CSF01622;2;114
F01622;Sörgyár;47.492051;19.144505;F01622;;CSF01622;2;-53
F01623;Élessarok;47.491037;19.138015;F01623;;CSF01628;1;-136
F01624;Élessarok;47.491495;19.138759;F01624;;CSF01628;1;37
F01625;Élessarok;47.491828;19.138287;F01625;;CSF01628;2;-105
F01626;Élessarok;47.491801;19.138666;F01626;;CSF01628;2;77
F01627;Élessarok;47.491127;19.137909;F01627;;CSF01628;2;
F01628;Élessarok;47.491935;19.140166;F01628;;CSF01628;2;68
F01629;Harmat utca;47.489707;19.136824;;;;2;38
F01630;Kőrösi Csoma Sándor út;47.488798;19.137525;;;;2;-47
F01631;Harmat utca;47.488402;19.137963;;;;2;132
F01635;Kőbánya alsó vasútállomás;47.483400;19.128037;F01635;;CSF01800;2;
F01636;Kőbánya alsó vasútállomás;47.483652;19.127839;F01636;;CSF01800;2;
F01637;Hízlaló tér;47.472267;19.124240;F01637;;CSF01638;1;-39
F01638;Hízlaló tér;47.472662;19.123542;F01638;;CSF01638;2;138
F01639;Liget tér;47.481743;19.128809;;;;2;-27
F01640;Vaspálya utca;47.481833;19.128438;;;;2;153
F01641;Liget tér;47.482777;19.130345;F01641;;CSF01642;2;-126
F01642;Liget tér;47.483145;19.131213;F01642;;CSF01642;2;16
F01644;Kápolna utca;47.481932;19.130689;F01644;;CSF01800;1;103
F01645;Kőbánya alsó vasútállomás;47.482464;19.128487;F01645;;CSF01800;1;-78
F01646;Kőbánya alsó vasútállomás;47.482355;19.129429;F01646;;CSF01800;1;87
F01647;Kápolna utca;47.482246;19.130535;F01647;;CSF01800;2;-60
F01648;Szent László tér;47.485277;19.131424;F01648;;CSF01653;2;-162
F01649;Szent László tér;47.484998;19.131569;F01649;;CSF01653;1;-168
F01650;Szent László tér;47.485304;19.131729;F01650;;CSF01653;1;11
F01651;Szent László tér;47.484934;19.131747;F01651;;CSF01653;2;16
F01652;Szent László tér;47.485924;19.130726;F01652;;CSF01653;2;-118
F01653;Szent László tér;47.485987;19.131151;F01653;;CSF01653;2;62
F01655;Kápolna utca;47.481649;19.135112;F01655;;CSF01655;2;149
F01658;Gyula utca;47.461490;19.169264;;;;2;-50
F01659;Ihász utca;47.479562;19.135307;F01659;;CSF01659;2;-45
F01660;Ihász utca;47.479382;19.135387;F01660;;CSF01659;2;136
F01661;Kápolna tér;47.481406;19.135769;F01661;;CSF01655;1;-74
F01662;Kápolna tér;47.481127;19.136631;F01662;;CSF01655;1;95
F01664;Kőér utca;47.477175;19.139032;F01664;;CSF01665;2;-49
F01665;Kőér utca;47.477608;19.138064;F01665;;CSF01665;2;131
F01666;Óhegy park;47.480079;19.140854;F01666;;CSF01666;2;-55
F01667;Óhegy park;47.479503;19.141663;F01667;;CSF01666;2;136
F01668;Ihász utca;47.485889;19.142112;;;;2;-42
F01669;Ihász utca;47.484322;19.143821;;;;2;109
F01670;Csősztorony;47.483710;19.145040;F01670;;CSF01670;2;-43
F01671;Csősztorony;47.482980;19.145862;F01671;;CSF01670;2;137
F01672;Téglavető utca;47.483688;19.149061;;;;2;-42
F01673;Gitár utca;47.487031;19.153055;F01673;;CSF01675;2;-37
F01674;Gitár utca;47.487085;19.152889;F01674;;CSF01675;2;135
F01675;Gitár utca;47.487724;19.151736;F01675;;CSF01675;2;132
F01676;Kada utca / Maglódi út;47.482897;19.158401;F01676;;CSF01676;2;146
F01677;Kada utca / Maglódi út;47.482538;19.158095;F01677;;CSF01676;2;-136
F01678;Kada utca / Maglódi út;47.482340;19.158015;F01678;;CSF01676;2;44
F01679;Kada utca / Maglódi út;47.482709;19.158738;F01679;;CSF01676;2;-17
F01680;Kada utca / Maglódi út;47.482501;19.158758;F01680;;CSF01676;2;
F01681;Kada utca / Mádi utca;47.479286;19.153365;F01681;;CSF01682;2;-135
F01682;Kada utca / Mádi utca;47.479537;19.153896;F01682;;CSF01682;2;46
F01683;Kada utca;47.479392;19.154798;F01683;;CSF01682;2;-50
F01684;Kada utca / Harmat utca;47.477983;19.151451;F01684;;CSF01684;2;47
F01685;Kada utca;47.477290;19.153195;F01685;;CSF01684;1;123
F01686;Márga utca;47.477756;19.144247;F01686;;CSF01686;2;135
F01687;Márga utca;47.477683;19.144512;F01687;;CSF01686;2;-45
F01688;Kemence utca;47.475890;19.148064;F01688;;CSF01688;2;-133
F01689;Kemence utca;47.475774;19.147639;F01689;;CSF01688;2;130
F01690;Kada utca;47.473933;19.144399;;;;2;131
F01691;Gergely utca;47.473429;19.144517;F01691;;CS009631;2;41
F01692;Noszlopy utca;47.471852;19.148362;F01692;;CS009225;2;127
F01693;Gergely utca (Sibrik Miklós út);47.468652;19.155890;F01693;;CS009289;2;36
F01694;Gergely utca (Sibrik Miklós út);47.467870;19.154841;F01694;;CS009289;2;-140
F01695;Mélytó utca;47.467862;19.163423;F01695;;CSF01696;2;-128
F01696;Mélytó utca;47.468589;19.164831;F01696;;CSF01696;2;50
F01697;Szövőszék utca;47.471905;19.159253;F01697;;CSF01698;2;-142
F01698;Szövőszék utca;47.472291;19.159878;F01698;;CSF01698;2;36
F01699;Sibrik Miklós út;47.473576;19.160438;;;;2;127
F01700;Sibrik Miklós út;47.472693;19.162041;;;;2;-43
F01701;Lavotta utca;47.475235;19.157098;;;;2;125
F01703;Lavotta utca;47.476879;19.159025;;;;2;-48
F01704;Mádi utca;47.473537;19.163953;;;;2;138
F01705;Mádi utca;47.475059;19.162086;;;;2;-49
F01706;Venyige utca;47.477666;19.165215;F01706;;CSF01706;2;135
F01707;Venyige utca;47.477458;19.165653;F01707;;CSF01706;1;115
F01708;Venyige utca;47.477404;19.165878;F01708;;CSF01706;1;-41
F01709;Venyige utca;47.477260;19.165931;F01709;;CSF01706;2;-36
F01710;Sírkert út;47.474431;19.169461;F01710;;CSF01710;2;140
F01711;Sírkert út;47.473801;19.170805;F01711;;CSF01710;2;-76
F01712;Sírkert út;47.473701;19.171773;F01712;;CSF01710;2;98
F01713;Sírkert út;47.473828;19.171309;F01713;;CSF01710;2;-72
F01714;Tavas utca;47.470019;19.165312;;;;2;138
F01715;Legényrózsa utca;47.486386;19.199318;F01715;;CSF01715;2;-90
F01716;Legényrózsa utca;47.486277;19.199597;F01716;;CSF01715;2;90
F01717;Határmalom utca;47.488932;19.218424;F01717;;CSF01717;2;-93
F01718;Határmalom utca;47.488911;19.220439;F01718;;CSF01717;2;87
F01719;501. utca;47.485733;19.215890;F01719;;CSF01719;2;-88
F01720;501. utca;47.485039;19.216897;F01720;;CSF01719;2;154
F01721;Jászberényi út;47.484814;19.217188;;;;2;-26
F01722;501. utca;47.485578;19.217296;F01722;;CSF01719;2;94
F01723;Gyömrői út 156.;47.460299;19.170410;;;;2;119
F01724;III. kapu;47.491449;19.128094;F01724;;CSF01556;2;-112
F01725;Kistorony park;47.486055;19.124366;F01725;;CSF01726;1;154
F01726;Kistorony park;47.486640;19.124062;F01726;;CSF01726;2;-27
F01727;Kőbánya felső vasútállomás;47.490942;19.133158;F01727;;CSF01555;2;-104
F01728;Kőbánya felső vasútállomás;47.490825;19.132932;F01728;;CSF01555;2;75
F01729;Halom utca;47.490163;19.128618;F01729;;CSF01729;2;-105
F01730;Halom utca;47.490046;19.128353;F01730;;CSF01729;2;75
F01731;Északi Járműjavító;47.485009;19.113882;F01731;;CSF01732;2;-62
F01732;Északi Járműjavító;47.485136;19.113100;F01732;;CSF01732;2;112
F01733;Északi Járműjavító;47.485126;19.112865;F01733;;CSF01732;2;-68
F01734;Északi Járműjavító;47.484704;19.114015;F01734;;CSF01732;1;103
F01735;Őrnagy utca;47.500741;19.112309;F01735;;CSF01735;1;-99
F01736;Őrnagy utca;47.500570;19.112857;F01736;;CSF01735;2;80
F01737;Várna utca;47.501747;19.115376;F01737;;CSF01737;1;-128
F01738;Várna utca;47.501684;19.115642;F01738;;CSF01737;1;45
F01739;Kerepesi út;47.500281;19.115604;;;;2;-27
F01740;Pillangó utca M;47.501502;19.119588;F01740;;CSF01740;2;
F01741;Pillangó utca M;47.501214;19.119530;F01741;;CSF01740;1;77
F01742;Pillangó utca;47.501051;19.118839;F01742;;CSLM2PU1;2;-110
F01743;Pillangó utca;47.501204;19.120417;F01743;;CSLM2PU1;2;77
F01744;Hős utca;47.497564;19.116008;F01744;;CSF01744;2;-26
F01745;Hős utca;47.496862;19.116366;F01745;;CSF01744;2;153
F01746;Expó tér;47.495295;19.119695;;;;2;9
F01749;Örs vezér tere;47.502922;19.135963;F01749;;CSLM2OVE;1;
F01751;Örs vezér tere M+H;47.503002;19.135420;F01751;;CS003106;1;75
F01752;Örs vezér tere M+H;47.502498;19.136354;F01752;;CS003106;1;173
F01753;Örs vezér tere M+H;47.502632;19.136739;F01753;;CS003106;1;
F01754;Örs vezér tere M+H;47.503459;19.137231;F01754;;CS003106;2;
F01755;Örs vezér tere M+H;47.504108;19.136144;F01755;;CS003106;2;
F01756;Örs vezér tere M+H;47.504315;19.136091;F01756;;CS003106;2;-11
F01757;Örs vezér tere M+H;47.504098;19.136457;F01757;;CS003106;1;-10
F01769;Gyakorló köz;47.501657;19.141556;F01769;;CSF01770;2;-96
F01770;Gyakorló köz;47.501683;19.142684;F01770;;CSF01770;2;81
F01771;Gyakorló köz;47.503877;19.143272;;;;2;79
F01772;Sarkantyú utca;47.503995;19.142210;;;;2;-100
F01773;Halas utca;47.502556;19.153265;F01773;;CSF01773;2;-9
F01774;Halas utca;47.502520;19.153026;F01774;;CSF01773;2;173
F01775;Egyenes utcai lakótelep;47.505743;19.159099;F01775;;CSF01775;2;-95
F01776;Egyenes utcai lakótelep;47.505636;19.158846;F01776;;CSF01775;2;85
F01777;Nagyicce H;47.506634;19.166633;F01777;;CSF01778;2;98
F01778;Nagyicce H;47.506842;19.167159;F01778;;CSF01778;2;-109
F01779;Albertirsai köz;47.493825;19.138649;;;;2;171
F01780;Terebesi utca;47.493445;19.141302;F01780;;CSF01783;2;167
F01781;Terebesi utca;47.494210;19.140600;F01781;;CSF01783;2;-68
F01782;Terebesi utca;47.494129;19.141032;F01782;;CSF01783;1;113
F01783;Terebesi utca;47.494687;19.140349;F01783;;CSF01783;1;-52
F01784;EGIS Gyógyszergyár;47.500459;19.153752;F01784;;CSF01784;2;-9
F01785;EGIS Gyógyszergyár;47.499263;19.153842;F01785;;CSF01784;2;170
F01786;MÁV-telep;47.493587;19.163652;F01786;;CSF01787;2;-47
F01787;MÁV-telep;47.493776;19.163121;F01787;;CSF01787;2;135
F01788;Dömsödi utca;47.502919;19.167734;;;;2;80
F01789;Heves utca;47.503162;19.167920;;;;2;136
F01790;Rákosfalva H;47.504986;19.151464;F01790;;CSF01790;2;-96
F01791;Rákosfalva H;47.504707;19.150946;F01791;;CSF01790;2;81
F01792;Örs vezér tere;47.503585;19.137192;F01792;;CSLM2OVE;2;
F01794;Kelemen utca;47.476910;19.132424;F01794;;CSF01795;2;-28
F01795;Kelemen utca;47.477217;19.131894;F01795;;CSF01795;2;153
F01796;Gyógyszergyár;47.472399;19.138559;F01796;;CSF01796;2;120
F01797;Gyógyszergyár;47.472327;19.139023;F01797;;CSF01796;2;-60
F01798;Kőbányai garázs;47.490712;19.114248;F01798;;CS074021;2;-97
F01799;Kőbányai garázs;47.490586;19.113995;F01799;;CS074021;2;85
F01800;Kőbánya alsó vasútállomás;47.484056;19.127420;F01800;;CSF01800;2;
F01801;Kőbánya alsó vasútállomás;47.483346;19.127971;F01801;;CSF01800;2;
F01803;Kőbánya alsó vasútállomás;47.483813;19.127605;F01803;;CSF01800;2;
F01804;Vasgyár utca;47.469009;19.147985;F01804;;CSF01805;2;-62
F01805;Vasgyár utca;47.469127;19.147388;F01805;;CSF01805;2;120
F01806;Sibrik Miklós út;47.467152;19.153022;F01806;;CS009289;2;-63
F01807;Sibrik Miklós út;47.467270;19.152386;F01807;;CS009289;2;120
F01808;Izraelita temető;47.479379;19.177889;F01808;;CSF01811;2;
F01810;Izraelita temető;47.478955;19.177870;F01810;;CSF01811;2;-4
F01811;Izraelita temető;47.479540;19.177672;F01811;;CSF01811;2;177
F01812;Meténg utca;47.484712;19.178751;F01812;;CSF01812;2;14
F01813;Meténg utca;47.484468;19.178454;F01813;;CSF01812;2;-166
F01814;Fővárosi Kertészet;47.489380;19.177749;F01814;;CSF01815;2;-75
F01815;Fővárosi Kertészet;47.489426;19.176913;F01815;;CSF01815;2;105
F01816;Díszítő üzem;47.488366;19.183652;F01816;;CSF01816;2;-76
F01817;Díszítő üzem;47.488240;19.183731;F01817;;CSF01816;2;96
F01818;Tárna utca;47.489377;19.163789;F01818;;CSF01819;2;96
F01819;Tárna utca;47.489412;19.164691;F01819;;CSF01819;2;-82
F01820;Rákosfalva;47.505183;19.152115;F01820;;CSF01820;2;83
F01821;Rákosfalva;47.504950;19.150641;F01821;;CSF01820;2;-99
F01822;Téglavető utca;47.489596;19.160418;F01822;;CSF01823;1;96
F01823;Téglavető utca;47.489787;19.158965;F01823;;CSF01823;2;-83
F01824;Orion;47.489843;19.156703;F01824;;CSF01825;2;97
F01825;Orion;47.490106;19.154852;F01825;;CSF01825;2;-86
F01826;Ónodi utca;47.489231;19.136141;F01826;;CSF01826;1;37
F01827;Ónodi utca;47.488602;19.135237;F01827;;CSF01826;1;-119
F01828;Ónodi utca;47.488126;19.134507;F01828;;CSF01826;2;
F01829;Kocka utca;47.484879;19.155970;F01829;;CSF01831;2;-23
F01830;Kocka utca;47.484933;19.155718;F01830;;CSF01831;2;133
F01831;Kocka utca;47.484978;19.155512;F01831;;CSF01831;2;140
F01832;Kocka utca;47.484761;19.155963;F01832;;CSF01831;2;-41
F01833;Bajcsy-Zsilinszky Kórház;47.480016;19.162036;F01833;;CSF01835;2;133
F01834;Bajcsy-Zsilinszky Kórház;47.479701;19.162646;F01834;;CSF01835;2;-38
F01835;Bajcsy-Zsilinszky Kórház;47.480034;19.162209;F01835;;CSF01835;1;134
F01836;Bajcsy-Zsilinszky Kórház;47.479773;19.162739;F01836;;CSF01835;1;-32
F01837;Kocka utca;47.481824;19.151499;;;;2;-39
F01838;Szlávy utca;47.480649;19.148929;;;;1;140
F01839;Szlávy utca;47.475743;19.141284;F01839;;CSF01839;2;131
F01840;Szlávy utca;47.475329;19.142199;F01840;;CSF01839;2;-50
F01841;Újhegyi sétány;47.471685;19.163166;F01841;;CSF01841;2;138
F01842;Újhegyi sétány;47.470838;19.164465;F01842;;CSF01841;2;-40
F01843;Bányató utca;47.468782;19.160958;F01843;;CSF01844;2;139
F01844;Bányató utca;47.469279;19.160408;F01844;;CSF01844;1;-38
F01845;Tavas utca;47.471483;19.166562;;;;2;141
F01846;Rézvirág utca;47.486301;19.202384;F01846;;CSF01846;2;-90
F01847;Rézvirág utca;47.486146;19.203816;F01847;;CSF01846;2;92
F01848;Dombhát utca;47.486012;19.209442;F01848;;CSF01848;2;-86
F01849;Dombhát utca;47.485886;19.209866;F01849;;CSF01848;2;94
F01850;Gépmadár utca;47.502309;19.147517;F01850;;CSF01850;2;-96
F01851;Gépmadár utca;47.502183;19.147304;F01851;;CSF01850;2;81
F01852;Pilisi utca;47.502234;19.160697;F01852;;CSF01853;2;-100
F01853;Pilisi utca;47.502251;19.161773;F01853;;CSF01853;2;81
F01854;Gépmadár park;47.504442;19.146233;F01854;;CSF01854;2;-97
F01855;Gépmadár park;47.504279;19.146950;F01855;;CSF01854;2;82
F01856;Pongrácz úti lakótelep;47.491221;19.120286;F01856;;CSF01857;2;75
F01857;Pongrácz úti lakótelep;47.491293;19.119782;F01857;;CSF01857;2;-77
F01858;Hungaropharma;47.481836;19.204520;F01858;;CSF01859;2;117
F01859;Hungaropharma;47.482334;19.203370;F01859;;CSF01859;1;-61
F01860;Fehér úti ipari park;47.499511;19.137384;F01860;;CSF01862;2;-8
F01861;Fehér úti ipari park;47.499466;19.137251;F01861;;CSF01862;2;171
F01862;Fehér úti ipari park;47.499897;19.137353;F01862;;CSF01862;1;161
F01863;Fehér úti ipari park;47.499510;19.137564;F01863;;CSF01862;1;-8
F01864;Aluljáró, Danone;47.486705;19.203211;F01864;;CSF01864;1;-80
F01865;Aluljáró, Danone;47.486634;19.202733;F01865;;CSF01864;1;84
F01866;Új köztemető (Kozma utca);47.475097;19.178223;F01866;;CSF01866;2;8
F01867;Új köztemető (Kozma utca);47.474630;19.178129;F01867;;CSF01866;2;174
F01868;Tűzoltóság;47.478982;19.200279;F01868;;CSF01869;2;100
F01869;Tűzoltóság;47.479054;19.200332;F01869;;CSF01869;2;-80
F01870;Felsőcsatári út;47.458053;19.176466;F01870;;CS008692;2;-65
F01872;Kollégium;47.483957;19.192531;F01872;;CSF01872;2;-81
F01873;Kollégium;47.483849;19.192770;F01873;;CSF01872;2;97
F01874;Ezüstfa utca;47.479824;19.195969;;;;2;-170
F01875;Csillagvirág utca;47.479941;19.196129;;;;2;8
F01878;Pöttyös utca;47.468557;19.117532;F01878;;CSF01878;2;-63
F01879;Pöttyös utca;47.467939;19.118838;F01879;;CSF01878;2;118
F01880;Kamaraerdő;47.435984;18.978576;F01880;;CSF01880;2;10
F01881;Kamaraerdő;47.435825;18.978716;F01881;;CSF01880;2;120
F01882;Kamaraerdő;47.435831;18.978908;F01882;;CSF01880;2;-31
F01883;Szociális Otthon;47.437571;18.979124;F01883;;CSF01884;2;12
F01884;Szociális Otthon;47.437904;18.979163;F01884;;CSF01884;2;-164
F01885;Kamaraerdei Ifjúsági Park;47.441160;18.979490;F01885;;CSF01885;2;
F01886;Kamaraerdei Ifjúsági Park;47.440638;18.979319;F01886;;CSF01885;2;-6
F01887;Kamaraerdei Ifjúsági Park;47.440746;18.979160;F01887;;CSF01885;2;175
F01888;Repülőtér;47.444609;18.986738;F01888;;CSF01889;2;53
